序,產品代號,品名,單價,體積,廠牌,長,寬,高,種類,葷素,重量(g),"輸入格式(序,產品代碼+品名,單價,體積,種類)"
594,L4-11,《Lay's樂事》九州岩燒海苔(97g/包),35,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,97,594_L4-11《Lay's樂事》九州岩燒海苔(97g/包)_35_2625_餅乾_洋芋片
595,L4-12,《Lay's樂事》泰國狠辣香炒蟹派對分享包(150g/包),55,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,150,595_L4-12《Lay's樂事》泰國狠辣香炒蟹派對分享包(150g/包)_55_2625_餅乾_洋芋片
596,L4-13,《Lay's樂事》波樂香烤肋排派對分享包(150g/包),55,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,150,596_L4-13《Lay's樂事》波樂香烤肋排派對分享包(150g/包)_55_2625_餅乾_洋芋片
597,L4-14,《Lay's樂事》瑞士香濃起司(43g/包),18,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,43,597_L4-14《Lay's樂事》瑞士香濃起司(43g/包)_18_2625_餅乾_洋芋片
598,L4-15,《Lay's樂事》九州岩燒海苔(43g/包),18,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,43,598_L4-15《Lay's樂事》九州岩燒海苔(43g/包)_18_2625_餅乾_洋芋片
599,L4-16,《Lay's樂事》美國經典原味派對分享包(150g/包),55,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,素食,150,599_L4-16《Lay's樂事》美國經典原味派對分享包(150g/包)_55_2625_餅乾_洋芋片
600,L4-17,《Lay's樂事》九州岩燒海苔派對分享包(150g/包),55,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,150,600_L4-17《Lay's樂事》九州岩燒海苔派對分享包(150g/包)_55_2625_餅乾_洋芋片
601,L4-18,《Lay's樂事》泰式酸辣湯洋芋片(97g/包),39,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,97,601_L4-18《Lay's樂事》泰式酸辣湯洋芋片(97g/包)_39_2625_餅乾_洋芋片
602,L4-19,《湖池屋》卡辣姆久V感厚切 派對分享包(160g/包),55,4104.00 ,湖池屋,19.0 ,8.0 ,27.0 ,餅乾_洋芋片,葷食,160,602_L4-19《湖池屋》卡辣姆久V感厚切 派對分享包(160g/包)_55_4104_餅乾_洋芋片
603,L4-20,《湖池屋》卡辣姆久-卡辣海苔洋芋片(82g/包),33,4104.00 ,湖池屋,19.0 ,8.0 ,27.0 ,餅乾_洋芋片,葷食,82,603_L4-20《湖池屋》卡辣姆久-卡辣海苔洋芋片(82g/包)_33_4104_餅乾_洋芋片
604,L4-21,《湖池屋》卡辣姆久洋芋片(82g/包),39,4104.00 ,湖池屋,19.0 ,8.0 ,27.0 ,餅乾_洋芋片,素食,82,604_L4-21《湖池屋》卡辣姆久洋芋片(82g/包)_39_4104_餅乾_洋芋片
605,L4-22,《湖池屋》卡辣姆久派對分享包(160g/包),59,4104.00 ,湖池屋,19.0 ,8.0 ,27.0 ,餅乾_洋芋片,葷食,160,605_L4-22《湖池屋》卡辣姆久派對分享包(160g/包)_59_4104_餅乾_洋芋片
606,L4-23,《華元》波的多超厚切洋芋片-蚵仔煎味(82g/包),28,4104.00 ,華元,19.0 ,8.0 ,27.0 ,餅乾_洋芋片,葷食,82,606_L4-23《華元》波的多超厚切洋芋片-蚵仔煎味(82g/包)_28_4104_餅乾_洋芋片
607,L4-24,《華元》卡辣姆久總匯披薩厚切洋芋片(78g/包),33,2625.00 ,華元,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,78,607_L4-24《華元》卡辣姆久總匯披薩厚切洋芋片(78g/包)_33_2625_餅乾_洋芋片
608,L4-25,《華元》波的多洋芋片-黑胡椒牛排(82g/包),33,2625.00 ,華元,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,82,608_L4-25《華元》波的多洋芋片-黑胡椒牛排(82g/包)_33_2625_餅乾_洋芋片
609,L4-26,《華元》波的多洋芋片-皇家奶油(82g/包),33,2625.00 ,華元,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,82,609_L4-26《華元》波的多洋芋片-皇家奶油(82g/包)_33_2625_餅乾_洋芋片
610,L4-27,《華元》波的多厚切洋芋片-蚵仔煎辣味(82g/包),34,2625.00 ,華元,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,82,610_L4-27《華元》波的多厚切洋芋片-蚵仔煎辣味(82g/包)_34_2625_餅乾_洋芋片
611,L4-28,《華元》波的多歡樂派對包-蚵仔煎辣味(180g/包),59,2625.00 ,華元,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,180,611_L4-28《華元》波的多歡樂派對包-蚵仔煎辣味(180g/包)_59_2625_餅乾_洋芋片
612,L4-29,《華元》真魷味紅燒(105g/包),33,2625.00 ,華元,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,105,612_L4-29《華元》真魷味紅燒(105g/包)_33_2625_餅乾_洋芋片
613,L4-30,《華元》波的多歡樂派對包-黑胡椒牛排(195g/包),55,2625.00 ,華元,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,195,613_L4-30《華元》波的多歡樂派對包-黑胡椒牛排(195g/包)_55_2625_餅乾_洋芋片
614,L4-31,《華元》波的多歡樂派對包-蚵仔煎口味(180g/包),49,2625.00 ,華元,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,180,614_L4-31《華元》波的多歡樂派對包-蚵仔煎口味(180g/包)_49_2625_餅乾_洋芋片
615,L4-32,《華元》波的多洋芋片-蚵仔煎(82g/包),30,2625.00 ,華元,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,82,615_L4-32《華元》波的多洋芋片-蚵仔煎(82g/包)_30_2625_餅乾_洋芋片
616,L4-33,《聯華》卡迪那厚切香辣(110g/包),39,2625.00 ,聯華,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,110,616_L4-33《聯華》卡迪那厚切香辣(110g/包)_39_2625_餅乾_洋芋片
617,L4-34,《聯華》卡迪那鹽味(110g/包),39,2625.00 ,聯華,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,110,617_L4-34《聯華》卡迪那鹽味(110g/包)_39_2625_餅乾_洋芋片
618,L4-35,《聯華》卡迪那台灣香芋脆片(80g/包),39,2625.00 ,聯華,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,80,618_L4-35《聯華》卡迪那台灣香芋脆片(80g/包)_39_2625_餅乾_洋芋片
619,L4-36,《聯華》卡迪那德州薯條茄汁(100g/包),39,2625.00 ,聯華,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,100,619_L4-36《聯華》卡迪那德州薯條茄汁(100g/包)_39_2625_餅乾_洋芋片
620,L4-37,《聯華》卡迪那厚切牛排(110g/包),39,2625.00 ,聯華,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,110,620_L4-37《聯華》卡迪那厚切牛排(110g/包)_39_2625_餅乾_洋芋片
621,L4-38,《Pringles》品客洋芋片-原味(134公克/罐),49,1376.00 ,品客,8.0 ,8.0 ,21.5 ,餅乾_洋芋片,葷食,134,621_L4-38《Pringles》品客洋芋片-原味(134公克/罐)_49_1376_餅乾_洋芋片
622,L4-39,《Pringles》品客洋芋片-洋蔥味(134公克/罐),49,1376.00 ,品客,8.0 ,8.0 ,21.5 ,餅乾_洋芋片,葷食,134,622_L4-39《Pringles》品客洋芋片-洋蔥味(134公克/罐)_49_1376_餅乾_洋芋片
623,L4-40,《Pringles》品客洋芋片-香辣口味(134公克/罐),53,1376.00 ,品客,8.0 ,8.0 ,21.5 ,餅乾_洋芋片,葷食,134,623_L4-40《Pringles》品客洋芋片-香辣口味(134公克/罐)_53_1376_餅乾_洋芋片
624,L4-41,《Pringles》品客洋芋片-香濃起司口味(134公克/罐,49,1376.00 ,品客,8.0 ,8.0 ,21.5 ,餅乾_洋芋片,葷食,134,624_L4-41《Pringles》品客洋芋片-香濃起司口味(134公克/罐_49_1376_餅乾_洋芋片
625,L4-42,《Jacker》傑可洋芋片-蔬菜(160g/罐),49,1376.00 ,Jacker洋芋,8.0 ,8.0 ,21.5 ,餅乾_洋芋片,葷食,160,625_L4-42《Jacker》傑可洋芋片-蔬菜(160g/罐)_49_1376_餅乾_洋芋片
626,L4-43,《Jacker》傑可洋芋片-蕃茄(160g/罐),49,1376.00 ,Jacker洋芋,8.0 ,8.0 ,21.5 ,餅乾_洋芋片,葷食,160,626_L4-43《Jacker》傑可洋芋片-蕃茄(160g/罐)_49_1376_餅乾_洋芋片
627,L4-44,《Jacker》傑可洋芋片-起司味(160g/罐),49,1376.00 ,Jacker洋芋,8.0 ,8.0 ,21.5 ,餅乾_洋芋片,葷食,160,627_L4-44《Jacker》傑可洋芋片-起司味(160g/罐)_49_1376_餅乾_洋芋片
628,L4-45,《Jacker》傑可洋芋片-酸奶洋蔥味(160g/罐),49,1376.00 ,Jacker洋芋,8.0 ,8.0 ,21.5 ,餅乾_洋芋片,葷食,160,628_L4-45《Jacker》傑可洋芋片-酸奶洋蔥味(160g/罐)_49_1376_餅乾_洋芋片
629,L4-46,《Jacker》傑可洋芋片-燒烤味(160公克/罐),49,1376.00 ,Jacker洋芋,8.0 ,8.0 ,21.5 ,餅乾_洋芋片,葷食,160,629_L4-46《Jacker》傑可洋芋片-燒烤味(160公克/罐)_49_1376_餅乾_洋芋片
630,L4-47,《Jacker》傑可洋芋片-香辣味(160公克/罐),49,1376.00 ,Jacker洋芋,8.0 ,8.0 ,21.5 ,餅乾_洋芋片,葷食,160,630_L4-47《Jacker》傑可洋芋片-香辣味(160公克/罐)_49_1376_餅乾_洋芋片
631,L4-48,《Jacker》傑可洋芋片-原味(160公克/罐),49,1376.00 ,Jacker洋芋,8.0 ,8.0 ,21.5 ,餅乾_洋芋片,葷食,160,631_L4-48《Jacker》傑可洋芋片-原味(160公克/罐)_49_1376_餅乾_洋芋片
632,L4-49,《Pringles》品客洋芋片-比薩口味(134公克/罐),55,1376.00 ,品客,8.0 ,8.0 ,21.5 ,餅乾_洋芋片,葷食,134,632_L4-49《Pringles》品客洋芋片-比薩口味(134公克/罐)_55_1376_餅乾_洋芋片
633,L4-50,《Pringles》品客洋芋片-碳烤BBQ口味(134公克/,55,1376.00 ,品客,8.0 ,8.0 ,21.5 ,餅乾_洋芋片,葷食,134,633_L4-50《Pringles》品客洋芋片-碳烤BBQ口味(134公克/_55_1376_餅乾_洋芋片
634,L4-51,《Lay's樂事》家庭號韓式香辣洋芋片(260g/盒),79,2310.00 ,Lay's樂事,21.0 ,5.5 ,20.0 ,餅乾_洋芋片,葷食,260,634_L4-51《Lay's樂事》家庭號韓式香辣洋芋片(260g/盒)_79_2310_餅乾_洋芋片
635,L4-52,《Lay's樂事》家庭號原味洋芋片(260g/盒),79,2310.00 ,Lay's樂事,21.0 ,5.5 ,20.0 ,餅乾_洋芋片,葷食,260,635_L4-52《Lay's樂事》家庭號原味洋芋片(260g/盒)_79_2310_餅乾_洋芋片
636,L4-53,《Lay's樂事》家庭號雞汁洋芋片(260g/盒),79,2310.00 ,Lay's樂事,21.0 ,5.5 ,20.0 ,餅乾_洋芋片,葷食,260,636_L4-53《Lay's樂事》家庭號雞汁洋芋片(260g/盒)_79_2310_餅乾_洋芋片
637,L4-54,《Lay's樂事》家庭號奶焗香蔥洋芋(260g/盒),79,2310.00 ,Lay's樂事,21.0 ,5.5 ,20.0 ,餅乾_洋芋片,葷食,260,637_L4-54《Lay's樂事》家庭號奶焗香蔥洋芋(260g/盒)_79_2310_餅乾_洋芋片
638,L4-55,《Lay's樂事》家庭號爆濃起司洋芋片(260g/盒),79,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,260,638_L4-55《Lay's樂事》家庭號爆濃起司洋芋片(260g/盒)_79_2625_餅乾_洋芋片
639,L5-1,《Crown》巧克力派(180g/盒),42,1328.25 ,Crown,23.0 ,5.5 ,10.5 ,餅乾_中西小點,葷食,180,639_L5-1《Crown》巧克力派(180g/盒)_42_1328.25_餅乾_中西小點
640,L5-2,《LOTTE》樂天蛋黃派(23gx6包/盒),59,1394.25 ,LOTTE樂天,13.0 ,5.5 ,19.5 ,餅乾_中西小點,葷食,138,640_L5-2《LOTTE》樂天蛋黃派(23gx6包/盒)_59_1394.25_餅乾_中西小點
641,L5-3,《LOTTE》樂天巧克力派(336g/包),72,750.00 ,LOTTE樂天,15.0 ,5.0 ,10.0 ,餅乾_中西小點,葷食,336,641_L5-3《LOTTE》樂天巧克力派(336g/包)_72_750_餅乾_中西小點
642,L5-4,《LOTTE》樂天巧克力派(28gx6包/盒),43,1394.96 ,LOTTE樂天,23.5 ,5.3 ,11.2 ,餅乾_中西小點,葷食,168,642_L5-4《LOTTE》樂天巧克力派(28gx6包/盒)_43_1394.96_餅乾_中西小點
643,L5-5,《Market O》布朗尼蛋糕-香草口味(80g/盒),79,735.00 ,Market O,15.0 ,5.0 ,9.8 ,餅乾_中西小點,葷食,80,643_L5-5《Market O》布朗尼蛋糕-香草口味(80g/盒)_79_735_餅乾_中西小點
644,L5-6,《Market O》布朗尼蛋糕(80g/盒),79,735.00 ,Market O,15.0 ,5.0 ,9.8 ,餅乾_中西小點,葷食,80,644_L5-6《Market O》布朗尼蛋糕(80g/盒)_79_735_餅乾_中西小點
645,L5-7,《可口》楓糖派量販包(116g/盒),55,956.25 ,可口,22.5 ,5.0 ,8.5 ,餅乾_中西小點,葷食,116,645_L5-7《可口》楓糖派量販包(116g/盒)_55_956.25_餅乾_中西小點
646,L5-8,《可口》千層派量販包(114g/盒),65,956.25 ,可口,22.5 ,5.0 ,8.5 ,餅乾_中西小點,葷食,114,646_L5-8《可口》千層派量販包(114g/盒)_65_956.25_餅乾_中西小點
647,L5-9,《可口》葡萄派量販包(124g/盒),65,956.25 ,可口,22.5 ,5.0 ,8.5 ,餅乾_中西小點,葷食,124,647_L5-9《可口》葡萄派量販包(124g/盒)_65_956.25_餅乾_中西小點
648,L5-10,《宏亞》77有餡's雙餡-黑巧克力香草(220公克/盒),67,2646.88 ,宏亞,27.5 ,5.5 ,17.5 ,餅乾_中西小點,葷食,220,648_L5-10《宏亞》77有餡's雙餡-黑巧克力香草(220公克/盒)_67_2646.875_餅乾_中西小點
649,L5-11,《宏亞》77新貴派提拉米蘇22入(206g/盒),59,2640.00 ,宏亞,22.0 ,6.0 ,20.0 ,餅乾_中西小點,葷食,206,649_L5-11《宏亞》77新貴派提拉米蘇22入(206g/盒)_59_2640_餅乾_中西小點
650,L5-12,《宏亞》77新貴派(乳酸) 18入(234g/盒),59,2280.00 ,宏亞,19.0 ,6.0 ,20.0 ,餅乾_中西小點,葷食,234,650_L5-12《宏亞》77新貴派(乳酸) 18入(234g/盒)_59_2280_餅乾_中西小點
651,L5-13,《宏亞》77新貴派巧克力藍莓(234g/盒),59,2280.00 ,宏亞,19.0 ,6.0 ,20.0 ,餅乾_中西小點,葷食,234,651_L5-13《宏亞》77新貴派巧克力藍莓(234g/盒)_59_2280_餅乾_中西小點
652,L5-14,《宏亞》77新貴派巧克力綠茶18塊(225g/盒),59,2280.00 ,宏亞,19.0 ,6.0 ,20.0 ,餅乾_中西小點,葷食,225,652_L5-14《宏亞》77新貴派巧克力綠茶18塊(225g/盒)_59_2280_餅乾_中西小點
653,L5-15,《宏亞》77新貴派巧克力草莓18塊(234g/盒),59,2280.00 ,宏亞,19.0 ,6.0 ,20.0 ,餅乾_中西小點,葷食,234,653_L5-15《宏亞》77新貴派巧克力草莓18塊(234g/盒)_59_2280_餅乾_中西小點
654,L5-16,《宏亞》77有餡's雙餡威化(210g/盒),69,2646.88 ,宏亞,27.5 ,5.5 ,17.5 ,餅乾_中西小點,葷食,210,654_L5-16《宏亞》77有餡's雙餡威化(210g/盒)_69_2646.875_餅乾_中西小點
655,L5-17,《宏亞》77新貴派花生(144g/包),39,1100.00 ,宏亞,20.0 ,10.0 ,5.5 ,餅乾_中西小點,葷食,144,655_L5-17《宏亞》77新貴派花生(144g/包)_39_1100_餅乾_中西小點
656,L5-18,《宏亞》77新貴派巧克力花生18塊(288g/盒),59,2280.00 ,宏亞,19.0 ,6.0 ,20.0 ,餅乾_中西小點,葷食,288,656_L5-18《宏亞》77新貴派巧克力花生18塊(288g/盒)_59_2280_餅乾_中西小點
657,L5-19,《宏亞》蜜蘭諾楓糖葡萄(138公克/盒),59,2520.00 ,宏亞,24.0 ,5.0 ,21.0 ,餅乾_中西小點,葷食,138,657_L5-19《宏亞》蜜蘭諾楓糖葡萄(138公克/盒)_59_2520_餅乾_中西小點
658,L5-20,《宏亞》蜜蘭諾醇黑千層(156公克/盒),59,2520.00 ,宏亞,24.0 ,5.0 ,21.0 ,餅乾_中西小點,葷食,156,658_L5-20《宏亞》蜜蘭諾醇黑千層(156公克/盒)_59_2520_餅乾_中西小點
659,L5-21,《宏亞》77蜜蘭諾-鬆塔(192g/盒),59,2152.50 ,宏亞,21.0 ,5.0 ,20.5 ,餅乾_中西小點,葷食,192,659_L5-21《宏亞》77蜜蘭諾-鬆塔(192g/盒)_59_2152.5_餅乾_中西小點
660,L5-22,《宏亞》77蜜蘭諾-杏仁千層(144g/盒),59,2520.00 ,宏亞,24.0 ,5.0 ,21.0 ,餅乾_中西小點,葷食,144,660_L5-22《宏亞》77蜜蘭諾-杏仁千層(144g/盒)_59_2520_餅乾_中西小點
661,L5-23,《宏亞》77 蜜蘭諾(128公克/包),42,1440.00 ,宏亞,20.0 ,6.0 ,12.0 ,餅乾_中西小點,葷食,128,661_L5-23《宏亞》77 蜜蘭諾(128公克/包)_42_1440_餅乾_中西小點
662,L5-24,《乖乖》夾心蛋糕-雞蛋牛奶(180g/盒),72,3064.75 ,乖乖,20.5 ,6.5 ,23.0 ,餅乾_中西小點,葷食,180,662_L5-24《乖乖》夾心蛋糕-雞蛋牛奶(180g/盒)_72_3064.75_餅乾_中西小點
663,L5-25,《奧利奧》巧心蛋糕(160g/盒),72,858.00 ,奧利奧,24.0 ,5.5 ,6.5 ,餅乾_中西小點,葷食,160,663_L5-25《奧利奧》巧心蛋糕(160g/盒)_72_858_餅乾_中西小點
664,L5-26,《奧利奧》巧心蛋糕(149g/盒),72,1462.50 ,奧利奧,26.0 ,4.5 ,12.5 ,餅乾_中西小點,葷食,149,664_L5-26《奧利奧》巧心蛋糕(149g/盒)_72_1462.5_餅乾_中西小點
665,L5-27,《新東陽》鳳梨酥(200g/盒),49,968.63 ,新東陽,20.5 ,3.5 ,13.5 ,餅乾_中西小點,葷食,200,665_L5-27《新東陽》鳳梨酥(200g/盒)_49_968.625_餅乾_中西小點
666,L5-28,《義美》鳳梨酥12入(168g/盒),49,968.63 ,義美,20.5 ,3.5 ,13.5 ,餅乾_中西小點,葷食,168,666_L5-28《義美》鳳梨酥12入(168g/盒)_49_968.625_餅乾_中西小點
667,L5-29,《義美》巧克力小泡芙(171g/盒),66,3082.75 ,義美,5.5 ,19.0 ,29.5 ,餅乾_中西小點,葷食,171,667_L5-29《義美》巧克力小泡芙(171g/盒)_66_3082.75_餅乾_中西小點
668,L5-30,《義美》咖啡小泡芙(171g/盒),73,3082.75 ,義美,5.5 ,19.0 ,29.5 ,餅乾_中西小點,葷食,171,668_L5-30《義美》咖啡小泡芙(171g/盒)_73_3082.75_餅乾_中西小點
669,L5-31,《義美》檸檬小泡芙(171g/盒),70,3082.75 ,義美,5.5 ,19.0 ,29.5 ,餅乾_中西小點,葷食,171,669_L5-31《義美》檸檬小泡芙(171g/盒)_70_3082.75_餅乾_中西小點
670,L5-32,《義美》雞蛋布丁小泡芙(171g/盒),70,3082.75 ,義美,5.5 ,19.0 ,29.5 ,餅乾_中西小點,葷食,171,670_L5-32《義美》雞蛋布丁小泡芙(171g/盒)_70_3082.75_餅乾_中西小點
671,L5-33,《義美》香草巧克力小泡芙(171g/盒),70,3082.75 ,義美,5.5 ,19.0 ,29.5 ,餅乾_中西小點,葷食,171,671_L5-33《義美》香草巧克力小泡芙(171g/盒)_70_3082.75_餅乾_中西小點
672,L5-34,《義美》草莓小泡芙(171g/盒),70,3082.75 ,義美,5.5 ,19.0 ,29.5 ,餅乾_中西小點,葷食,171,672_L5-34《義美》草莓小泡芙(171g/盒)_70_3082.75_餅乾_中西小點
673,L5-35,《義美》牛奶小泡芙(171g/盒),70,3082.75 ,義美,5.5 ,19.0 ,29.5 ,餅乾_中西小點,葷食,171,673_L5-35《義美》牛奶小泡芙(171g/盒)_70_3082.75_餅乾_中西小點
674,L5-36,《盛香珍》經典咖啡薄酥(180g/盒),59,2205.00 ,盛香珍,17.5 ,6.0 ,21.0 ,餅乾_中西小點,葷食,180,674_L5-36《盛香珍》經典咖啡薄酥(180g/盒)_59_2205_餅乾_中西小點
675,L5-37,《義美》草莓法蘭酥(90g/盒),53,2265.25 ,義美,17.0 ,6.5 ,20.5 ,餅乾_中西小點,葷食,90,675_L5-37《義美》草莓法蘭酥(90g/盒)_53_2265.25_餅乾_中西小點
676,L5-38,《義美》牛奶法蘭酥(90g/盒),53,2265.25 ,義美,17.0 ,6.5 ,20.5 ,餅乾_中西小點,葷食,90,676_L5-38《義美》牛奶法蘭酥(90g/盒)_53_2265.25_餅乾_中西小點
677,L5-39,《義美》巧克力法蘭酥(90g/盒),53,2265.25 ,義美,17.0 ,6.5 ,20.5 ,餅乾_中西小點,葷食,90,677_L5-39《義美》巧克力法蘭酥(90g/盒)_53_2265.25_餅乾_中西小點
678,L5-40,《Kid-O日清》奶油檸檬三明治(120g/袋),39,550.00 ,Kid-O日清,11.0 ,5.0 ,10.0 ,餅乾_中西小點,葷食,120,678_L5-40《Kid-O日清》奶油檸檬三明治(120g/袋)_39_550_餅乾_中西小點
679,L5-41,《Kid-O日清》巧克力三明治(120g/袋),39,550.00 ,Kid-O日清,11.0 ,5.0 ,10.0 ,餅乾_中西小點,葷食,120,679_L5-41《Kid-O日清》巧克力三明治(120g/袋)_39_550_餅乾_中西小點
680,L5-42,《RITZ》麗滋香草夾心餅乾(261g/盒),90,1200.00 ,RITZ麗滋,15.0 ,16.0 ,5.0 ,餅乾_中西小點,葷食,261,680_L5-42《RITZ》麗滋香草夾心餅乾(261g/盒)_90_1200_餅乾_中西小點
681,L5-43,《RITZ》麗滋起士夾心餅乾(261g/盒),89,1200.00 ,RITZ麗滋,15.0 ,16.0 ,5.0 ,餅乾_中西小點,葷食,261,681_L5-43《RITZ》麗滋起士夾心餅乾(261g/盒)_89_1200_餅乾_中西小點
682,L5-44,《RITZ》麗滋檸檬三明治餅乾量販包(261g/盒),85,1200.00 ,RITZ麗滋,15.0 ,16.0 ,5.0 ,餅乾_中西小點,葷食,261,682_L5-44《RITZ》麗滋檸檬三明治餅乾量販包(261g/盒)_85_1200_餅乾_中西小點
683,L5-45,《Yu-ki》巧克力夾心餅(150g/盒),47,1551.00 ,Yu-ki,23.5 ,6.0 ,11.0 ,餅乾_中西小點,葷食,150,683_L5-45《Yu-ki》巧克力夾心餅(150g/盒)_47_1551_餅乾_中西小點
684,L5-46,《Yu-ki》花生夾心餅(150g),47,1551.00 ,Yu-ki,23.5 ,6.0 ,11.0 ,餅乾_中西小點,葷食,150,684_L5-46《Yu-ki》花生夾心餅(150g)_47_1551_餅乾_中西小點
